"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SEMA7A",2086.15954516077,0.799113768415018,0.0703988788479319,11.3512286202906,7.31278386457534e-30,3.19116982937366e-27
"TMSB10",19670.5245204853,0.391822660155958,0.0346190035411592,11.3181380189096,1.06714415379215e-29,4.52377651708977e-27
"CLOCK",1276.49484805957,-0.810906108873612,0.0717777864599228,-11.2974521626741,1.35080306582794e-29,5.56718474658032e-27
"SFXN1",1594.98615890565,-0.764108412016655,0.0686648236345891,-11.1280910890121,9.15755885467437e-29,3.67218110072442e-26
"TUBB3",3402.31306492795,0.603162787119964,0.0544789313016976,11.0714871365542,1.72513694822865e-28,6.73575181601804e-26
"MT2A",74040.6300094711,0.345504054452214,0.0312362863191439,11.060983720093,1.93958484791213e-28,7.37887702268518e-26
"PLEKHA1",1743.71638738338,-0.68334119273719,0.0625103244985301,-10.9316532623864,8.13525664046454e-28,3.01757006936431e-25
"H3-3A",1606.51779486778,0.677825032462386,0.0630648064281467,10.7480712437399,6.05137470556535e-27,2.18985967088959e-24
"LGALS1",5649.48884972144,0.468719698364511,0.0447211656378541,10.4809365247798,1.0569187415271e-25,3.73369127810418e-23
"ITPRID2",2674.1687669855,0.541074242514061,0.0518445239230192,10.4364781768942,1.68963264729478e-25,5.83001850881691e-23
"MCL1",8789.34262052347,0.46997088331156,0.0450576016376168,10.430446056392,1.80041109355637e-25,6.07106804433996e-23
"EPB41L1",1509.48247620645,0.684214790964076,0.066171667205664,10.3399962530415,4.64555693982948e-25,1.53169174036111e-22
"GAS6",2765.01307098615,0.523443166647133,0.0508819469794305,10.2874044277185,8.03120971552474e-25,2.59041431628784e-22
"SEPTIN10",1379.47635648984,0.711661046508435,0.0693087959894342,10.2679758946747,9.82442628626402e-25,3.10138325126169e-22
"MT1L",3318.98699290343,0.529804453716081,0.0519095350092535,10.2063032084883,1.85809755875148e-24,5.74345697483245e-22
"COL1A1",6088.48452935714,0.475500875256443,0.0470109104624859,10.1146918997854,4.75510760912501e-24,1.43982717544057e-21
"STMN1",1212.89500582619,0.757592962072655,0.0749474715377298,10.1083191537859,5.0747429040602e-24,1.50587920935082e-21
"SALL1",6187.43103615676,0.408706518401085,0.0406406596759422,10.0565916414744,8.59216167309412e-24,2.49964515183721e-21
"FSCN1",4344.88162554518,0.45090794950499,0.0448994378618716,10.0426190388432,9.90097857402856e-24,2.82501575197811e-21
"ACTB",93076.2661558239,0.280837854450001,0.0280747419509621,10.0032212207164,1.47518859502427e-23,4.12969305365569e-21
"DKK3",6497.75088494383,0.401472838695582,0.0405597347184447,9.89831026959381,4.23367452734172e-23,1.1632412770772e-20
"RBPJ",1280.41333765625,0.89576203832308,0.0906417182197416,9.88244768431568,4.96061580582306e-23,1.33819375838176e-20
"PTPN1",4309.58732697589,0.504432399946428,0.0513725422969226,9.81910525336498,9.31667733785858e-23,2.42511476599663e-20
"TRAM2",2723.29424305982,0.516870154608159,0.0526302896900771,9.82077350612816,9.16376742078679e-23,2.42511476599663e-20
"PTPRF",8451.84139000656,0.36223541512526,0.037002395298659,9.78951260321213,1.24896476168995e-22,3.1949810636541e-20
"RBFOX2",2843.0628189317,0.536059346836676,0.054881786238673,9.76752732692465,1.5519342624761e-22,3.90272011056912e-20
"UHMK1",2885.30946536751,-0.534778614370569,0.0554461042430746,-9.6450169343929,5.16026769523429e-22,1.27604819656985e-19
"PDCD6",1219.00082275343,0.703341552947987,0.0731290576136809,9.61781234298863,6.7246096146008e-22,1.6356234893743e-19
"PTPMT1",374.347613486246,1.31905977970962,0.137224465842849,9.61242422484794,7.0860646652359e-22,1.69574099093718e-19
"TGFBI",12211.4853219611,0.356016705028583,0.0371528514579135,9.58248670177782,9.47360183483536e-22,2.23110841941988e-19
"SLC2A3",1668.487075709,0.689011740088083,0.0720555084866559,9.56223548426812,1.1524012417633e-21,2.67159019125657e-19
"SPOCK1",7271.14783829586,0.375853570043402,0.0395337769620994,9.50715056655803,1.95956456180075e-21,4.4729322159135e-19
"CCDC80",752.412910498358,0.819368616838776,0.0865655621187643,9.46529539904838,2.92732469144048e-21,6.58071461316702e-19
"ERFE",587.180607852228,0.993179606442055,0.105231594326957,9.43803629313288,3.79830806497608e-21,8.41126817314181e-19
"GRWD1",993.855465913733,0.72880780946898,0.0773622894654531,9.4207114927026,4.48041594008523e-21,9.77587225044772e-19
"ATP9A",1537.58990702891,0.632716450369239,0.0673346056600483,9.39660140825105,5.63539396333622e-21,1.21177304686985e-18
"PTPN13",2727.15542251363,0.517759857082461,0.055147749732181,9.38859445030676,6.08062421089584e-21,1.28883173452945e-18
"CIT",1328.40511765608,0.671321062322456,0.0715758828953787,9.37915168023445,6.65056446657347e-21,1.38978063366973e-18
"PLAT",889.353503787305,0.840988850101299,0.0897494533557384,9.37040637749498,7.22537947794359e-21,1.48892993492012e-18
"LAMA5",23351.7885964041,-0.338276391887384,0.0361831473413313,-9.34900407353393,8.84768819211429e-21,1.7982623247452e-18
"TTL",2171.82035258604,0.503968787256082,0.0540959519188018,9.31620147867146,1.20579983225355e-20,2.41762866366836e-18
"SMAP1",687.760929579318,0.834860437765361,0.0906022777576159,9.21456345721048,3.12547466456726e-20,6.18302234642459e-18
"SLK",2307.20733048127,0.528190637904441,0.0573599574700493,9.20835128199385,3.31172338882875e-20,6.46526841053319e-18
"SCRN1",3128.1967962107,0.467982529552258,0.0509218233783463,9.19021548138947,3.92055202174769e-20,7.55444549956759e-18
"EEA1",2190.54551927993,0.50652580909411,0.055400745746401,9.14294207180444,6.07759483790638e-20,1.15303563818797e-17
"SHISA2",4728.44748742681,0.445201978326907,0.0486993378304383,9.14184870186562,6.13936883580575e-20,1.15303563818797e-17
"TGFBR2",7688.52401662062,-0.419110865760013,0.0458703613000777,-9.13685556166096,6.42945632185982e-20,1.19242304309293e-17
"CRK",2179.91507525022,0.514237089071801,0.0565664002829435,9.09085758506113,9.82609100157087e-20,1.79987299000379e-17
"LOXL2",12901.5748576876,0.328606749739294,0.036482100481133,9.00734183080374,2.11111228428989e-19,3.81982597097672e-17
"SIPA1L3",4941.3431268022,0.387951381835682,0.0431359892482864,8.99368227311705,2.39082924084383e-19,4.27382330679517e-17
"TUBB",13909.0739783183,0.354914519264509,0.0394808461456123,8.98953679856612,2.48274558270088e-19,4.38529716792059e-17
"MAOB",535.058088967732,0.986106230037824,0.111634678682094,8.83333245259736,1.01602475055167e-18,1.77350108516884e-16
"KCNQ1OT1",1858.66787502738,-0.569376812587635,0.0647552757762858,-8.79274786126613,1.45945753445514e-18,2.51790365566405e-16
"PLCB4",5119.70390476107,0.422742748756341,0.0482647433264122,8.75883138748613,1.97284966461882e-18,3.36450235332752e-16
"HIF1AN",2070.40123912961,-0.481331432616266,0.0549654780593739,-8.7569770992682,2.00556384749333e-18,3.38142622787029e-16
"ITGA3",76145.9179665918,0.27468083958177,0.0315153940298116,8.71576726351378,2.88796050872771e-18,4.76096334088811e-16
"NGRN",1399.00293157087,0.574420505917628,0.0659025249817752,8.71621392467861,2.87659549194608e-18,4.76096334088811e-16
"CPEB2",3387.4456987041,-0.436138737224049,0.0502512155491413,-8.67916790584984,3.98674769092384e-18,6.50015115277329e-16
"SCAF1",3129.87135077918,0.431082698880663,0.0498765955431962,8.64298563656613,5.47628068948937e-18,8.83169310760367e-16
"ADAMTS1",5764.79702516768,-0.35055127588799,0.0406096023656394,-8.63222625850181,6.01692134956207e-18,9.59925398531747e-16
"LAMC2",4791.46066136315,0.393828738538943,0.0457577191849299,8.60682624820707,7.5111164868822e-18,1.18555782250927e-15
"ANKRD52",5873.29326320862,-0.339014075368814,0.0396095200723832,-8.55890388849178,1.13945657656935e-17,1.77959128700626e-15
"STK40",1182.65352824983,-0.644268811549408,0.0755845674490778,-8.52381422945178,1.54383171123021e-17,2.38602407286695e-15
"CNDP2",9546.12016279519,0.316737727111563,0.0374937639028098,8.44774421508071,2.96985162436038e-17,4.54264830418917e-15
"CTSL",3127.90024043689,0.463552087538463,0.0549587656056101,8.43454328768884,3.32498678380327e-17,5.033962133805e-15
"NEFL",2076.85599690876,-0.51614806855641,0.0613435100273414,-8.41406154174025,3.96052763289523e-17,5.93559075649156e-15
"ERCC5",1187.14733834906,0.596717064548729,0.0709871000128171,8.40599298240087,4.24256513137354e-17,6.23539052921936e-15
"WSCD1",1162.62327279093,0.62957556763302,0.074896544309284,8.40593612748271,4.2446211730886e-17,6.23539052921936e-15
"RHOC",4882.23575104186,-0.376945238595719,0.0450080002225771,-8.37507191458451,5.51901599275851e-17,8.02800394946648e-15
"H3P6",1161.95525247085,0.638848396477688,0.0773074860573855,8.2637326481354,1.41186633565128e-16,2.03377289534544e-14
"ITSN1",1709.17970942875,0.499684492163445,0.0610106520814722,8.19011885819837,2.60968327298794e-16,3.72306449243482e-14
"DPYSL3",761.155441421321,0.752700679845148,0.0921991204431519,8.16385965752513,3.24485883768155e-16,4.58514005473154e-14
"DCLK1",405.877559237432,0.989474481665791,0.121498249038958,8.14394025833674,3.826180572029e-16,5.35556991954663e-14
"PPP2R1B",850.492043292422,0.713064557341867,0.0877006259630195,8.13066668010492,4.26935809965968e-16,5.92004356305147e-14
"NAP1L1",4595.79044106868,-0.349413650658523,0.0431927878896016,-8.0896294898029,5.98464996798343e-16,8.22168996064538e-14
"CEP170",2972.46566105663,0.453451180453196,0.0562882327511218,8.05587879189827,7.89097987526517e-16,1.07411438907623e-13
"LIPG",1290.73520548429,0.556641973317726,0.0692937951251388,8.03307095985257,9.50626485100073e-16,1.28222228722089e-13
"DNMT3B",618.599956544544,0.804807013033647,0.100295909300526,8.02432540515811,1.02085367489997e-15,1.36454107878296e-13
"SIGLEC15",3547.83019098024,0.418382912157161,0.0521648963592114,8.02039189872331,1.05408317267304e-15,1.39637786008482e-13
"SORT1",3125.53256485631,0.423752572798899,0.0529575610899116,8.00173882780308,1.22674370530112e-15,1.61072534119935e-13
"EPHB2",4419.84251472027,0.42999926470351,0.0538338041467842,7.98753258326435,1.37666277634868e-15,1.79171452742854e-13
"MCFD2",2721.53885815373,0.532543069153782,0.066709986028831,7.98295878706414,1.42866616913064e-15,1.84322782186011e-13
"AGO2",4209.37972357568,0.361807211022943,0.0454604864547381,7.95871842205583,1.73830320290975e-15,2.2233797087562e-13
"SCEL",2663.33965513622,0.507978275808049,0.0643727151608609,7.89120475248966,2.9928315833485e-15,3.79526856428562e-13
"TBL1XR1",3664.94644377786,0.36363647815473,0.0461656943577332,7.87676830628711,3.3595705214207e-15,4.2242328666372e-13
"MAPK1IP1L",3215.85786689801,0.392998264293116,0.0499959115907911,7.86060803350774,3.8227325641732e-15,4.7662086600536e-13
"ADGRL4",534.637170444475,0.82974077530789,0.105784498327685,7.84368965609336,4.37497549641642e-15,5.40929262002753e-13
"MEX3D",1090.09216852952,0.580230835518955,0.0740318098836128,7.83758814530065,4.59282534882579e-15,5.63171485128333e-13
"ZSWIM4",1447.57580283745,0.517951482288414,0.066376769381938,7.80320414975417,6.03547946192492e-15,7.34003350627705e-13
"CYRIB",596.267098855548,0.752255019641931,0.0964829025030347,7.79677020618518,6.35117426140894e-15,7.66116849727841e-13
"GARS1",3934.3708299224,0.348791221968282,0.0449221819855048,7.76434283803995,8.206962779931e-15,9.81989570692228e-13
"ZFP91",2654.98382312364,-0.413797236992031,0.0534048645689229,-7.74830608282875,9.31264478532169e-15,1.10537368543854e-12
"MAP1B",10042.5387891234,0.329152747740263,0.0425122350201319,7.74254159030666,9.74488809063612e-15,1.14749924286324e-12
"SOX4",4193.34592674537,0.342867428416403,0.0444138151581552,7.71983733429498,1.16478258376169e-14,1.36077788939151e-12
"BOD1",476.266897461685,0.824522966452584,0.107289897206821,7.685000991875,1.52995808295601e-14,1.77343656850143e-12
"XKR4",1301.57000412678,0.535960074896917,0.0697808693498115,7.68061619023616,1.58325171756798e-14,1.82098494058574e-12
"YBX1",12182.9351898825,0.270185933773377,0.0353178430449257,7.65012555918801,2.0078316661793e-14,2.29155372546941e-12
"DPYSL2",3719.20559242355,0.342533811246182,0.044881746727663,7.63191801167268,2.31286520169508e-14,2.61954053416412e-12
"STAT3",6036.43030971597,-0.3707748470992,0.0486759424088863,-7.61720942112691,2.59218593220144e-14,2.91365626333885e-12
"FLNB",12533.4642754688,0.277601090364063,0.0365010363896201,7.60529337854651,2.84258312303711e-14,3.17108314259411e-12
"PTPRJ",11569.326509285,0.315445058769479,0.041581718728947,7.58614767286863,3.29556811358549e-14,3.6489809030797e-12
"GJA1",1274.32891429317,0.682112469556721,0.0901187655316793,7.56903920656723,3.75994673273027e-14,4.13232071655697e-12
"RCC2",3251.7059960981,0.387719555604252,0.051249557879603,7.56532488563305,3.86896398012231e-14,4.22086901272608e-12
"SLC4A4",2683.63530496601,-0.513679951563658,0.0682000708079999,-7.53195627919206,4.99856967902117e-14,5.41341447646987e-12
"CDKN1C",1128.48458383605,-0.695930986356494,0.0926417039463732,-7.51207023091179,5.81995495190963e-14,6.25729504503501e-12
"CDH4",893.879750032289,0.599944262564281,0.0798899394114662,7.50963471726171,5.92925740952278e-14,6.328949078064e-12
"TNFRSF11B",1181.78080924305,0.556090060616662,0.0742572956618774,7.48869260131366,6.95630503053542e-14,7.37219269557529e-12
"ANPEP",23089.3527566508,0.251263652318866,0.0336038559187316,7.47722680773681,7.59073463475098e-14,7.9874985656596e-12
"H3C2",1324.3805656426,-0.573131170889974,0.0766731284457301,-7.47499394518174,7.72074089318942e-14,8.06708680508812e-12
"PDIA6",7910.02352625122,0.349735546168778,0.0468269357272667,7.46868315718409,8.10013131543377e-14,8.40431107182454e-12
"LTBP2",7267.05114794957,0.280007997582656,0.0375096325982512,7.46496241596647,8.33233923373503e-14,8.58520258409213e-12
"RAB3B",4178.24496053535,0.377073491072067,0.0505465093202345,7.45993138088209,8.65675519190928e-14,8.85795012292124e-12
"STX12",705.597273260059,0.664842689859977,0.089192782032501,7.45399655341745,9.05543644798761e-14,9.20243223142412e-12
"TP53INP1",925.796757356421,-0.600263743487198,0.0806159139103539,-7.44597083095405,9.62340690475412e-14,9.7130944384923e-12
"NEFM",1084.94099948831,-0.590236901223941,0.0794707746059387,-7.4270938486591,1.11009600914149e-13,1.11287124916434e-11
"MAP2K4",724.905797105116,0.657188813327779,0.0892608476576044,7.36256522959191,1.80409218921244e-13,1.79646414841241e-11
"H1-2",3683.85416229363,-0.333535836882599,0.04534381270442,-7.35570780200595,1.89918052039095e-13,1.87854275873604e-11
"SON",8221.03273839469,0.27317189129732,0.0372339076281624,7.33664309492733,2.19017631602104e-13,2.1520295364771e-11
"TOR1AIP2",3279.23327568238,-0.374871320044901,0.0511130015689433,-7.3341675999845,2.23103759487265e-13,2.17775689441615e-11
"VGLL4",1492.42719661202,0.489105461763501,0.0668924699845901,7.31181644026861,2.63554990944523e-13,2.55579437950581e-11
"RNU1-1",187.452587925209,10.9925167088175,1.51662444364528,7.24801499466572,4.22923802438233e-13,4.07462367323121e-11
"ACTN1",11335.0835559064,0.262307299921117,0.0362659086054509,7.23288923420744,4.72825039781115e-13,4.52600330014994e-11
"SGK1",5820.19568336457,-0.333847181231608,0.0462520175967202,-7.21800255596376,5.27567250980331e-13,5.01763801461229e-11
"GRB10",2103.1929376261,0.396319014081607,0.0551669663925561,7.18399143540879,6.77051075191383e-13,6.3983482819201e-11
"CASTOR2",1857.35732920577,0.630846907180173,0.0881918873270708,7.15311721179747,8.48291105313888e-13,7.96588299338111e-11
"ATP1B1",4029.25352371675,-0.351170528510075,0.0491132761328836,-7.15021591229076,8.66415137199952e-13,8.08392711751425e-11
"SH3BP2",5700.77819112033,-0.341055345067708,0.047704239009916,-7.14937188279674,8.7175867008309e-13,8.08392711751425e-11
"TIMP2",4604.80590260385,0.307313273034535,0.0431133032524495,7.12803821212831,1.01809516543601e-12,9.38228445315161e-11
"ADAMTS12",539.290904801381,0.701665644464833,0.0990520450530257,7.08380775065481,1.40246438217155e-12,1.28446691594316e-10
"ANKRD33B",2340.79605055371,0.453057629449502,0.0640555290940787,7.07288872415829,1.51741166491419e-12,1.38121698603263e-10
"CCND3",2057.76092241963,0.505437290611702,0.0714786938392409,7.07116013827079,1.53643706162886e-12,1.3900071148407e-10
"BCL6",2928.59317137003,-0.392885974350385,0.0555921274016051,-7.06729518573958,1.5798266614371e-12,1.42059928337832e-10
"KHNYN",2782.58809168271,0.354191494549958,0.05016508806113,7.06051774728968,1.65883356897301e-12,1.48265744956943e-10
"S100A6",14679.5919144674,0.242117601387567,0.0344372470692657,7.03068979063808,2.05514964058842e-12,1.82588354595272e-10
"ENTPD7",1741.05552298035,-0.420955502107813,0.0599202498338787,-7.02526279971894,2.13663705366715e-12,1.88698118840831e-10
"MYL6",8718.13523322677,0.276583391604524,0.0394345350749326,7.01373532308588,2.32038169001688e-12,2.03713036300476e-10
"PLS3",1820.10623303644,0.424137301700253,0.060521175079584,7.00808107480599,2.41608799609609e-12,2.10867632929869e-10
"PTPN14",6910.72448649757,0.304100930898203,0.0434716648234365,6.99538267359514,2.64535880559138e-12,2.29527418705026e-10
"UGT3A1",730.210045485228,-0.615658933656767,0.0880715978640278,-6.99043674224319,2.7403183339959e-12,2.36384320473821e-10
"TOR4A",2072.3466131333,0.404993278564101,0.058121732421587,6.96801801478448,3.21437075680806e-12,2.75674097796307e-10
"ZNHIT6",639.202262761056,0.633640676053388,0.0910125296758577,6.96212574587375,3.35176115328644e-12,2.85805058800637e-10
"MT1F",687.083112825544,0.658892153067593,0.0948760427868315,6.94476849701666,3.79081447302084e-12,3.21396081921201e-10
"TENM4",4127.12563301076,0.37706314915218,0.0543654965931437,6.93570688729316,4.0419488842611e-12,3.40740884066943e-10
"ACVR1B",3244.81369303075,0.331323029486244,0.0478108825215993,6.92986642395826,4.21238173450763e-12,3.53102303925931e-10
"OTUD4",2145.71971459222,-0.452913350245146,0.0656100918804945,-6.90310495327617,5.08780109862956e-12,4.24088229777341e-10
"COL6A1",4314.39496810683,0.298798761443219,0.0433694870904914,6.88960791304192,5.59463712704065e-12,4.63729782424034e-10
"GREM1",545.724582452216,0.687066555878481,0.0997453752575625,6.88820463208784,5.65008990397041e-12,4.65724355028939e-10
"COL6A2",3777.97994769209,0.309694570141658,0.0449747109633861,6.88597132717052,5.73945511849498e-12,4.70476771232652e-10
"TPM4",9802.24582649,0.25747828994788,0.0374922453035925,6.86750787697445,6.53331462645593e-12,5.32608731388608e-10
"UGCG",5456.14814529805,0.28397927267896,0.0413903112505631,6.86100838816708,6.83761479461006e-12,5.54369894577211e-10
"NEDD9",1431.8654427505,0.518490607991099,0.075686563029656,6.85049746264658,7.35936172709705e-12,5.9342853230945e-10
"SSR1",3189.4142133722,-0.357397776312371,0.0522692295064718,-6.83763238308534,8.05126776951672e-12,6.45711675115241e-10
"POM121",2513.75542465008,-0.374137538866341,0.0547874930120449,-6.82888590620651,8.55765979125518e-12,6.82634399585232e-10
"SEMA3C",3001.68982090193,0.404013582021969,0.0593381340369681,6.80866678029115,9.85073451729746e-12,7.81579401246751e-10
"ASPM",634.223289266954,-0.710012898487012,0.104480216624169,-6.79566832294229,1.07811557500332e-11,8.50851105655550e-10
"DCBLD2",40941.3020599501,0.227996845202597,0.0335592372965738,6.79386254186039,1.09170409607056e-11,8.52505982810472e-10
"GLIPR1",578.221084781596,0.724595609771561,0.106653648522796,6.79391300539231,1.09132208863627e-11,8.52505982810472e-10
"SEL1L3",4540.17651643082,0.297128599435111,0.043812637361871,6.78180126389046,1.18686670039939e-11,9.21965509624384e-10
"LINC00472",2730.86648248084,-0.517203952798292,0.0763632955577824,-6.77293913287092,1.2619205279664e-11,9.75162232991535e-10
"KCNMA1",1732.8535282524,0.41062973962747,0.0607416224057137,6.7602695378259,1.37735258589593e-11,1.05884872108487e-09
"WNT5A",709.235830342432,0.606489023922854,0.0898327666309536,6.75131187280918,1.46514275092392e-11,1.12053211316795e-09
"RSAD1",646.752627850425,-0.63437654491822,0.0940544990706008,-6.74477617962787,1.53263098401112e-11,1.16613568768066e-09
"FAM32A",1106.06783791199,0.502092079538298,0.0744963133341356,6.73982452374902,1.58578029361325e-11,1.20041950083367e-09
"YES1",2008.82355738122,-0.472627108808909,0.0701576167124231,-6.73664715188678,1.62083138119698e-11,1.22072462958475e-09
"TMEM65",488.931437586715,0.72445836653376,0.107602624372734,6.73272023574671,1.66520057355683e-11,1.24605018068729e-09
"ZNF106",2199.08777263167,-0.395847912404889,0.0587992570409928,-6.73219241748102,1.67125420204064e-11,1.24605018068729e-09
"DNAJC3",2715.14753069821,0.387687572273871,0.0576281373696856,6.72740071029622,1.72720613039981e-11,1.28038057905157e-09
"ITGA5",8115.23478137827,0.320777002339108,0.0476865439259118,6.72678235683181,1.73455884875222e-11,1.28038057905157e-09
"AC015813.1",552.413910319553,-0.683922278196386,0.101973232008344,-6.70688046977295,1.98828995113629e-11,1.46040881212916e-09
"OGFRL1",5406.24300286357,0.401069080338278,0.0599113388918043,6.6943768534798,2.16592591148713e-11,1.58304644082436e-09
"ABHD2",4051.35958012013,-0.335940122468598,0.0503177050879302,-6.67638005114787,2.44916342696516e-11,1.78128616499422e-09
"PEA15",2570.75847447987,0.359508332241255,0.0539051583058135,6.66927514064054,2.57069916046437e-11,1.86055919238097e-09
"HEG1",3328.78654725087,0.340265668394472,0.051083873484774,6.66092144511889,2.72116067283969e-11,1.95989616033604e-09
"CALR",25834.2175059663,0.293384590492779,0.0441003895247492,6.65265304126466,2.87856240384495e-11,2.06324784472693e-09
"PIP4K2B",2037.62148167223,0.423337795383197,0.0636496788230299,6.6510594116309,2.90990781310124e-11,2.07568760687418e-09
"NFKBIZ",6825.11765028333,-0.305742917518614,0.0461365638675186,-6.62691132344742,3.42783408635027e-11,2.43343417890809e-09
"POM121C",2341.78785840298,-0.351510220054864,0.0530802508894527,-6.62224111914872,3.53793324533099e-11,2.49963407433219e-09
"ADAMTSL1",226.144642599611,1.01997923899657,0.154143686683631,6.6170678860822,3.66393267688691e-11,2.57638716241569e-09
"PPFIBP1",3033.06666635919,0.348466086207558,0.0528588607823873,6.5923873698706,4.32809512435385e-11,3.02905412075651e-09
"MMP14",19506.0697635378,0.23565923201651,0.0359310884545775,6.55864439827421,5.42991124989819e-11,3.78232831994082e-09
"COL6A3",3278.18450812443,0.320820667178574,0.0489303458836273,6.55668095912489,5.50185460804384e-11,3.81453349624049e-09
"AQP1",1184.590931574,0.482891199336975,0.0737674748509381,6.54612619332238,5.90486902414624e-11,4.05706941868182e-09
"FARP2",904.120364085446,0.569635205706827,0.0870191739317996,6.54608840751893,5.90636243469214e-11,4.05706941868182e-09
"TUBB2A",1063.05083852131,0.480800592160226,0.073734304484532,6.520717805931,6.99717194748206e-11,4.7841954002208e-09
"MYLK",11486.426694974,0.269145219421965,0.0413541545702362,6.50829940108791,7.60063172435464e-11,5.17296205936925e-09
"KIF26B",1011.35953158315,0.493957523535014,0.075959213989688,6.50293094926011,7.87699589511503e-11,5.33657479889596e-09
"S100A16",7429.88553451979,0.263822621078507,0.0405854106656702,6.50043000061759,8.00907500285093e-11,5.40139299169542e-09
"MT-ND5",59264.361102621,-0.253218459857844,0.0390416371097573,-6.48585660345066,8.82290514261082e-11,5.92332323986048e-09
"CCNF",479.033628891319,-0.711022496944531,0.10973257984896,-6.4795933707492,9.19701390159537e-11,6.14667095756624e-09
"STX3",1918.98803942719,-0.372550363110529,0.0575738900239675,-6.47082146013478,9.74715511160866e-11,6.4851363404008e-09
"MT-ATP8",6848.57356259908,-0.35578742125764,0.0551441137574467,-6.4519564648837,1.10415301828619e-10,7.31353496978224e-09
"CCNA2",351.290485167138,-0.863043908402236,0.134038498991133,-6.43877628366557,1.2044056626759e-10,7.9421185853877e-09
"TUBA1B",10139.9105307499,0.280538660852429,0.04360510795117,6.43361922567839,1.24600773009271e-10,8.18009588114404e-09
"FZD5",1216.6990744742,0.517439662236188,0.0809978726448436,6.38831175856973,1.67727125447811e-10,1.09628518073532e-08
"AC021078.1",679.029458558815,-0.628603450171698,0.0984624292106385,-6.38419603508807,1.72300255030785e-10,1.12123635258411e-08
"ARHGAP22",1916.3849133036,0.403765125973129,0.0632760562069079,6.38100966110858,1.75924207684082e-10,1.139819855637e-08
"NRBF2",317.803607439682,0.85551605820394,0.134206369192687,6.37463082676525,1.83404198728403e-10,1.18311656371014e-08
"H1-5",904.554998308343,-0.559023815163323,0.0879672398629204,-6.35490912337879,2.08549875964075e-10,1.33950411674415e-08
"AMACR",6532.93430051657,-0.309375093404323,0.0487182107694708,-6.35029670667201,2.14900032241019e-10,1.37434128377586e-08
"UCHL1",1658.9459454261,0.409570906087325,0.0645523366563773,6.34478823388746,2.22731609024972e-10,1.41831282536631e-08
"RRM2",808.001268399464,-0.696886256249975,0.110150082335839,-6.32669755184768,2.50463586454556e-10,1.58808898813088e-08
"KLHL9",934.454723986657,0.528345533866441,0.0835316349758011,6.32509508546674,2.53076694858861e-10,1.59782932834933e-08
"AKT3",1354.02948121402,0.466891627849515,0.0738362186835803,6.32334152769042,2.55966698104359e-10,1.60922792363321e-08
"CARNMT1",762.454160250053,-0.540711932016874,0.0855306867062063,-6.32184719706732,2.58454891088626e-10,1.61121647860586e-08
"UTRN",2857.92725087448,0.31283744887319,0.0494848909256541,6.32187811312337,2.58403174611717e-10,1.61121647860586e-08
"CAMSAP2",1678.42718405105,0.394056179277174,0.062549108173492,6.29994880477246,2.9774396972123e-10,1.84837961454138e-08
"RAPH1",1708.81505391963,0.372717405878754,0.0591712601486035,6.29896008539799,2.99649133870992e-10,1.85245591635163e-08
"CKB",1944.72835231718,-0.362129610395186,0.0575436342639717,-6.29313068295231,3.11126190348846e-10,1.9081030065574e-08
"EIF3B",4575.62070548872,0.282043103598029,0.0448225140993852,6.29244274367682,3.12508614001111e-10,1.9081030065574e-08
"RAD54L2",1137.02666476168,0.470845806549771,0.0748200795507011,6.29304071015732,3.11306651955913e-10,1.9081030065574e-08
"AOX1",593.664041227566,0.635292820078769,0.101201182444313,6.27752368830616,3.44007865509237e-10,2.09182159859039e-08
"AKR1B10",339.750897357997,-0.931108589845512,0.148995359133294,-6.24924558229043,4.12439978812756e-10,2.49770284312035e-08
"DERL1",1592.63655327856,0.394261246858607,0.0631423138209987,6.2440101257026,4.2649236465157e-10,2.56954346438476e-08
"ITGB1",34067.1618350069,0.226279651254092,0.0362421823049309,6.24354376207931,4.27766553685405e-10,2.56954346438476e-08
"LAMA1",817.166824785398,0.503732603827773,0.0812416537960002,6.2004228162644,5.63116711918733e-10,3.36893655432994e-08
"TLN2",1108.01515374677,0.437318026103544,0.0706842032520393,6.186927290447,6.13482436133276e-10,3.65551763249374e-08
"LHFPL2",738.772144071097,0.6029354644978,0.0977466035161642,6.16835207371777,6.90053629226945e-10,4.09533027873607e-08
"CFL1",10578.0947115056,0.215046093358256,0.0349116146219207,6.15972923873967,7.28694262702925e-10,4.30742501024833e-08
"GOLGA8B",2947.84208316903,-0.421055541981897,0.0684929231811445,-6.14743133196876,7.87477732687534e-10,4.63643139677974e-08
"NHSL2",233.894654745819,0.960437971098887,0.156370943130852,6.14204884788081,8.14637954321798e-10,4.77738471473222e-08
"TADA2B",1146.17785930885,0.431900198084298,0.070333377556396,6.14075724911667,8.21290117804309e-10,4.79743365270179e-08
"CCND1",9390.33095577063,0.292256635793747,0.0477041041361065,6.12644637366835,8.98634747178095e-10,5.22864460544369e-08
"CEMIP2",6323.92091945593,0.263939647021285,0.0431134332834396,6.12198164052659,9.24186748638207e-10,5.35631202716605e-08
"SCN1B",748.557940624403,-0.550618618450902,0.0901674562040063,-6.10662251805255,1.01761527562512e-09,5.87484741029178e-08
"RRAD",2714.45448390663,-0.324841682173896,0.0532711433075233,-6.09789206697991,1.07476271434995e-09,6.18071875690316e-08
